timestamp,Open,High,Low,Close,Volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
14/06/21,2509.33,2609.17,2461,2580.77,684183.5562,1.62372E+12,1730260219,1118498,344642.0078,871859785.4,0
15/06/21,2580.58,2640,2507.7,2543.54,599826.6493,1.6238E+12,1548303436,1044834,296745.7672,766423377.4,0
16/06/21,2543.55,2556.19,2351.18,2367.89,624741.7836,1.62389E+12,1533734359,896073,284039.9226,698017754.4,0
17/06/21,2368.02,2460.5,2306,2373.28,560667.5857,1.62397E+12,1338389545,961448,270180.8351,645226707.8,0
18/06/21,2373.28,2378,2139,2234.09,778905.202,1.62406E+12,1758827533,1067542,371196.2658,838571112.2,0
19/06/21,2234.09,2278.82,2161.67,2164.67,496872.25,1.62415E+12,1104923869,763820,247263.4649,550102564.6,0
20/06/21,2165.34,2280.01,2040.68,2243.47,743883.6474,1.62423E+12,1599009751,1035537,372014.6116,800346451.9,0
21/06/21,2243.49,2260.16,1865.54,1885.49,1629819.666,1.62432E+12,3252129522,2014010,790387.7009,1576559908,0
22/06/21,1885.27,1998,1700.48,1879.28,1695338.081,1.62441E+12,3158928001,1856357,836934.4483,1561415491,0
23/06/21,1879.29,2045,1821.95,1968.14,918612.3049,1.62449E+12,1817518229,1141790,462271.1982,914984412.7,0
24/06/21,1967.95,2036.61,1884.79,1989.52,701231.6748,1.62458E+12,1377799766,833337,344155.4166,676304789.2,0
25/06/21,1989.53,2019.99,1791.22,1808.82,858808.5477,1.62467E+12,1612556879,1041338,408120.6805,766594867.4,0
26/06/21,1808.97,1852.8,1717.32,1829.64,832315.149,1.62475E+12,1478550577,923226,407180.6697,723391264.7,0
27/06/21,1829.84,1984.5,1804.26,1982.28,696055.7931,1.62484E+12,1299521992,1091206,354611.5342,662881681.8,0
28/06/21,1982.27,2145,1960.52,2084.41,1044244.683,1.62492E+12,2138998048,1657087,541464.0254,1109375131,0
29/06/21,2084.42,2245,2073.57,2165.33,831257.2328,1.62501E+12,1804733070,1536044,421410.2757,915112793.6,0
30/06/21,2165.46,2287.78,2087.99,2275.68,910583.6032,1.6251E+12,1973676681,1464112,455834.9405,988252389.9,0
01/07/21,2275.68,2275.93,2073.12,2106.41,787865.2514,1.62518E+12,1688043308,1414518,384175.3754,822709363.9,0
02/07/21,2106.41,2160,2018.5,2154.13,672282.3748,1.62527E+12,1397269246,862561,337006.2817,700715966.1,0
03/07/21,2153.95,2240,2112.01,2226.99,569264.801,1.62536E+12,1248888441,922576,295114.6214,647377288.8,0
04/07/21,2226.99,2389.93,2189.58,2322.69,590656.2507,1.62544E+12,1365904900,1204553,301461.3617,697045137.9,0
05/07/21,2322.69,2324.64,2157.32,2196.53,781806.3161,1.62553E+12,1753862827,1264204,376068.6485,843863080,0
06/07/21,2196.85,2350,2193,2322.5,785330.1715,1.62562E+12,1803108194,1326163,394638.4505,905951763.5,0
07/07/21,2322.51,2409,2291.9,2316.57,666501.3557,1.6257E+12,1570553095,1113578,341514.3424,804702677.3,0
08/07/21,2316.25,2325.6,2084.79,2116.33,880265.0412,1.62579E+12,1926184139,1234614,430334.0226,941278322.1,0
09/07/21,2116.32,2189.4,2046.51,2146.99,738611.363,1.62588E+12,1568646237,867603,376374.9264,799855032.1,0
10/07/21,2146.99,2194.82,2074.16,2110.69,499071.859,1.62596E+12,1058023795,646476,244207.3754,517802339.2,0
11/07/21,2110.68,2174,2081.02,2140.45,342294.403,1.62605E+12,727911535.3,479138,175830.7514,374053442,0
12/07/21,2140.54,2167.83,2006.68,2031.58,540630.1074,1.62613E+12,1126108847,725803,259649.613,541195461.2,0
13/07/21,2031.57,2047.35,1918,1940.15,647388.2497,1.62622E+12,1287490852,902810,316356.5622,629467223.6,0
14/07/21,1940.44,2019.18,1865,1994.58,690505.6094,1.62631E+12,1342931974,936438,340257.8567,661765917.4,0
15/07/21,1994.41,2042.88,1881,1919.51,645271.3256,1.62639E+12,1251834410,865033,327273.4848,635240853.7,0
16/07/21,1919.54,1965,1850,1876.26,577068.8972,1.62648E+12,1097832472,721120,281955.4653,536656638.7,0
17/07/21,1876.47,1919.19,1844.45,1899.59,430300.5158,1.62657E+12,810628641.3,576008,216291.0754,407705129.4,0
18/07/21,1899.5,1993.79,1877.1,1891.64,534837.6365,1.62665E+12,1038104998,768528,265665.5566,515762272.1,0
19/07/21,1891.65,1919,1805,1818.73,547419.9377,1.62674E+12,1011627399,641063,251885.9887,465870373.9,0
20/07/21,1818.73,1841.34,1706,1786.03,786257.272,1.62683E+12,1386498470,943640,361612.0128,638066651.1,0
21/07/21,1786.03,2035.23,1747.55,1995.5,1115949.82,1.62691E+12,2138345814,1304423,572242.6773,1096535844,0
22/07/21,1995.5,2046,1947.62,2024.56,768854.3659,1.627E+12,1536669129,1074800,380631.6308,760682755,0
23/07/21,2024.27,2130.9,1993.22,2124.25,708160.9132,1.62708E+12,1455496732,1035643,369453.1405,759725736.6,0
24/07/21,2124.26,2199.5,2105.58,2184.75,633075.1859,1.62717E+12,1360667032,1056670,325598.8388,699891567.8,0
25/07/21,2184.9,2197.41,2105.93,2189.79,535630.27,1.62726E+12,1154562328,941623,264032.0107,569308146.4,0
26/07/21,2189.82,2433.65,2171.57,2228.08,1393738.163,1.62734E+12,3222622416,2252910,700749.7255,1620304810,0
27/07/21,2227.81,2319.26,2150.5,2299.49,906359.2348,1.62743E+12,2025582065,1502763,453060.9884,1012813193,0
28/07/21,2299.47,2345,2243.15,2300.9,718202.5773,1.62752E+12,1649860557,1287050,354056.4082,813646516.8,0
29/07/21,2300.9,2400,2266.12,2382.92,499364.835,1.6276E+12,1157988359,1036449,256551.9072,595101393.8,0
30/07/21,2382.93,2471.7,2315.92,2461.81,762577.288,1.62769E+12,1824191452,1428312,392130.0611,938693364.9,0
31/07/21,2461.77,2553.86,2420.68,2531.05,507601.0503,1.62778E+12,1253810139,1007386,260698.6782,644275659.9,0
01/08/21,2531.1,2697.61,2511.24,2555.69,853495.9408,1.62786E+12,2217485597,1810440,424598.2647,1103204692,0
02/08/21,2555.5,2666,2507,2606.93,726701.8495,1.62795E+12,1887684672,1596914,349146.5384,907116380.7,0
03/08/21,2606.92,2632.44,2442.32,2509.04,792960.8438,1.62804E+12,1986976146,1701919,379722.8771,951417932.1,0
04/08/21,2508.51,2772.71,2457.68,2724.78,954590.7536,1.62812E+12,2498364634,1839302,487804.5135,1277999531,0
05/08/21,2724.55,2843.98,2529.91,2826.99,1307720.207,1.62821E+12,3553456267,2690052,667954.4434,1816958299,0
06/08/21,2827.01,2946.75,2720.06,2891.58,825399.4864,1.62829E+12,2334160884,1873337,414224.3276,1171841747,0
07/08/21,2891.54,3171,2865.5,3160.31,1205277.101,1.62838E+12,3673732670,2318608,626027.3428,1908033758,0
08/08/21,3160.48,3189.99,2949.03,3011.85,966349.7058,1.62847E+12,2979960615,1771162,483981.1436,1494356686,0
09/08/21,3011.84,3186,2893.23,3160.52,1129584.616,1.62855E+12,3453771928,2114151,561464.3661,1719164996,0
10/08/21,3160.51,3233,3051.22,3141.66,880675.7444,1.62864E+12,2763516347,1824522,446954.5225,1403643256,0
11/08/21,3141.14,3274,3120.27,3160.5,732546.6043,1.62873E+12,2351996142,1786853,363763.5594,1168247883,0
12/08/21,3160.4,3239,2979.29,3045.96,737628.4581,1.62881E+12,2283938415,1587719,349848.6918,1083322209,0
13/08/21,3046.11,3327.83,3033.8,3322.32,579333.4032,1.6289E+12,1867199039,1311322,302432.4884,975151109.2,0
14/08/21,3322.33,3330.98,3200,3263.16,486102.5379,1.62899E+12,1587713826,1014420,237085.5554,774933248.7,0
15/08/21,3263.16,3320,3111.13,3307.09,565579.6777,1.62907E+12,1813755248,1224556,278202.4984,892667696.3,0
16/08/21,3307.35,3335,3135.22,3146.53,635667.0542,1.62916E+12,2062860388,1940766,299737.204,973748230,0
17/08/21,3147.18,3290,2991.89,3011.72,804996.0697,1.62924E+12,2535149205,1644472,374586.0482,1180969164,0
18/08/21,3011.73,3125.81,2950,3014.55,625103.2557,1.62933E+12,1902429363,1093813,312124.667,950560051.1,0
19/08/21,3014.18,3188,2958.33,3184.12,634769.9217,1.62942E+12,1931520694,1297759,323213.078,984487319.5,0
20/08/21,3184.11,3300,3177.16,3284.82,558127.4554,1.6295E+12,1809283029,1137843,279786.2875,907257350.6,0
21/08/21,3284.81,3309.16,3207,3223.43,421156.0908,1.62959E+12,1375973641,777622,211442.3087,691281509.8,0
22/08/21,3223.36,3272,3126.42,3238,406479.0765,1.62968E+12,1304347039,803263,200170.9602,642534234.5,0
23/08/21,3238,3377.89,3230.02,3321.28,602103.4461,1.62976E+12,2000534992,1520784,307844.2909,1023003561,0
24/08/21,3321.28,3357.85,3147.31,3170.62,540480.0785,1.62985E+12,1758604482,984324,255974.7149,833541906.1,0
25/08/21,3170.63,3248,3080,3226.87,483697.6944,1.62994E+12,1534476278,1031704,237587.764,754272690.5,0
26/08/21,3226.88,3250,3053.3,3093.2,442298.4737,1.63002E+12,1382397989,959232,210645.9104,658517127.7,0
27/08/21,3093.06,3280,3060.18,3273.45,451027.8071,1.63011E+12,1434311977,802187,231317.4704,735958225.4,0
28/08/21,3273.89,3287,3210.31,3244.48,262360.3492,1.6302E+12,850631439.1,539377,128912.5343,418041843.9,0
29/08/21,3244.75,3285,3152.34,3223.47,335806.7827,1.63028E+12,1078681951,661232,168361.7531,541070972.5,0
30/08/21,3223.47,3347.95,3143,3229.64,625347.2754,1.63037E+12,2027490192,1228525,317195.9029,1029315993,0
31/08/21,3229.14,3476,3188.77,3429.2,863071.1309,1.63045E+12,2895209450,1772849,431197.7502,1446458671,0
01/09/21,3429.19,3842,3382.22,3826.82,845759.9587,1.63054E+12,3038498668,2022132,445083.4857,1600713525,0
02/09/21,3826.82,3836.8,3717.04,3785.82,525165.7996,1.63063E+12,1981758437,1402190,255406.3611,963939552.3,0
03/09/21,3785.82,4027.88,3705.05,3938.11,655903.7574,1.63071E+12,2557662974,1678132,334965.9511,1306320161,0
04/09/21,3938.11,3970,3832.5,3885.52,364478.1193,1.6308E+12,1422981232,996623,176186.7034,688072330.2,0
05/09/21,3885.61,3980,3830,3950.29,365759.8597,1.63089E+12,1432553302,1083584,187163.4226,733284736.2,0
06/09/21,3950.28,3970,3864.3,3926.77,397768.5783,1.63097E+12,1562560096,865160,199177.0547,782756030.9,0
07/09/21,3926.67,3947.15,3005,3434.57,1203536.002,1.63106E+12,4298119218,2359100,567117.0826,2025608219,0
08/09/21,3434.84,3560,3215.16,3499,780611.7657,1.63115E+12,2665272034,1783652,385803.0214,1318127754,0
09/09/21,3499.01,3567.06,3390.4,3424.93,628553.8831,1.63123E+12,2194182935,1147283,313804.0919,1095691059,0
10/09/21,3424.94,3514.11,3150,3208.86,633026.2659,1.63132E+12,2107283581,1128069,312620.0773,1041506593,0
11/09/21,3208.85,3348.37,3200,3267.21,413524.1761,1.6314E+12,1355587141,833958,207506.7378,680210107.4,0
12/09/21,3267.1,3474.16,3231.1,3404.21,408858.9595,1.63149E+12,1379322045,1089138,203397.6282,686413591.5,0
13/09/21,3404.3,3430.3,3108.49,3285.35,647855.7199,1.63158E+12,2103663103,1363198,311994.072,1013528553,0
14/09/21,3285.09,3437.05,3269.95,3434.37,373634.9026,1.63166E+12,1249733657,894664,187175.3987,626226181.4,0
15/09/21,3434.37,3616.16,3357.78,3613.55,428507.5278,1.63175E+12,1486156274,977023,216020.2616,749354190.4,0
16/09/21,3613.55,3676.28,3481.14,3567.98,467985.4919,1.63184E+12,1680487713,1081868,231345.773,831073629.5,0
17/09/21,3567.97,3594.17,3350.07,3399.81,398888.3705,1.63192E+12,1383268102,867583,195646.9993,678415331,0
18/09/21,3399.89,3541.96,3368.88,3435.64,315162.7627,1.63201E+12,1090387917,692204,154824.5614,535810347.5,0
19/09/21,3435.64,3456.53,3277.74,3328.62,312948.0013,1.6321E+12,1052980780,687285,151230.7096,509076793.3,0
20/09/21,3328.57,3347.82,2913.39,2977.28,917939.5785,1.63218E+12,2834781759,1708278,438137.5022,1353089302,0
21/09/21,2977.32,3105.83,2652,2765.9,971519.8894,1.63227E+12,2827179157,1754962,468088.1628,1365275108,0
22/09/21,2766.72,3088.88,2737.54,3076.92,677457.6483,1.63236E+12,1993084669,1200519,356419.5252,1049114513,0
23/09/21,3076.92,3174.5,3033.85,3152.5,459293.8858,1.63244E+12,1428616218,885568,230448.3995,716904113,0
24/09/21,3152.41,3158.52,2733,2928.53,932090.8856,1.63253E+12,2715718192,1607374,447178.1607,1302897206,0
25/09/21,2928.22,2967.52,2801.57,2921.73,491974.0226,1.63261E+12,1428143403,934301,245314.6092,712408056.6,0
26/09/21,2921.84,3115.51,2738.17,3059.37,703594.478,1.6327E+12,2062409599,1347301,346152.9053,1015957877,0
27/09/21,3059.36,3164.94,2922.71,2925.59,510130.7319,1.63279E+12,1564096695,1043885,249913.2903,766484764.1,0
28/09/21,2924.76,2970.82,2789,2804.91,511325.4643,1.63287E+12,1477983246,928494,250476.1527,724263328,0
29/09/21,2805.15,2950,2782,2850.45,411305.0893,1.63296E+12,1180681056,748804,207837.6036,596539497,0
30/09/21,2850.45,3048.42,2837.19,3000.61,506896.7612,1.63305E+12,1514341937,992243,255146.8926,762091704.4,0
01/10/21,3000.62,3330,2969.07,3309.91,648714.6151,1.63313E+12,2063112281,1446386,336578.1769,1070284895,0
02/10/21,3309.91,3469,3257,3387.76,422551.1811,1.63322E+12,1417055616,1046194,215469.0975,722876150.4,0
03/10/21,3387.77,3488,3342.51,3417.73,360586.8905,1.63331E+12,1231536168,816339,183173.9282,625701692,0
04/10/21,3417.73,3437.19,3270,3386.31,485204.642,1.63339E+12,1631562262,1090407,234726.4574,789540744.9,0
05/10/21,3386.31,3545,3363.78,3515.27,393900.8818,1.63348E+12,1355905890,1025512,198949.7787,684720843.6,0
06/10/21,3515.48,3632.11,3342,3574.89,618265.5402,1.63356E+12,2172519697,1444856,309931.1456,1089939305,0
07/10/21,3574.88,3653.98,3470.8,3587.47,486102.3591,1.63365E+12,1736906584,1252503,243095.0309,868883834.3,0
08/10/21,3587.47,3695,3532,3563.13,403597.1437,1.63374E+12,1455713871,1084792,199496.5173,719958342,0
09/10/21,3563.13,3635,3538.07,3574.82,361906.7514,1.63382E+12,1299757023,1175683,181998.6895,653707840.8,0
10/10/21,3574.83,3604,3405,3414.22,580223.6302,1.63391E+12,2049128230,1765439,283364.0936,1001342448,0
11/10/21,3414.22,3623.8,3371,3542.12,493521.882,1.634E+12,1743391084,1110340,241854.8172,853789828.8,0
12/10/21,3542.12,3547.11,3403.21,3491.46,409377.1918,1.63408E+12,1425455761,925699,201641.4148,702321739.2,0
13/10/21,3491.43,3613,3412.7,3607.42,393463.1222,1.63417E+12,1376610270,902525,201681.7182,706082588.7,0
14/10/21,3607.41,3824,3586.04,3790.82,481894.1473,1.63426E+12,1792792933,1430307,251733.9105,936783652.9,0
15/10/21,3790.82,3907.77,3734.1,3868.99,504321.732,1.63434E+12,1924965954,1399937,254168.4935,970514136.6,0
16/10/21,3868.38,3971,3803.56,3829.96,373727.8549,1.63443E+12,1452752901,1037769,187096.1122,727596178.5,0
17/10/21,3829.96,3919.19,3640,3846.85,368898.9831,1.63452E+12,1406207659,1025324,178427.9421,680830276.5,0
18/10/21,3847,3893.14,3676,3744.96,401819.9734,1.6346E+12,1520728621,994548,195898.4727,741595496.9,0
19/10/21,3744.96,3886.89,3732,3877.03,341268.3723,1.63469E+12,1300066270,925015,174324.5608,664357630,0
20/10/21,3876.98,4169,3828.05,4161.15,537383.0973,1.63477E+12,2149449047,1766454,279381.9944,1118325110,0
21/10/21,4161.37,4375,4013.13,4052.99,798566.5581,1.63486E+12,3335123441,2380751,404846.9768,1692164863,0
22/10/21,4053,4167.41,3888,3972.2,463222.5428,1.63495E+12,1872218698,1133846,222124.1917,898314133.6,0
23/10/21,3972.19,4172,3937.51,4167.12,326576.9601,1.63503E+12,1323345506,940891,168280.0749,682461303,0
24/10/21,4167.13,4186.57,3961.5,4082.33,350115.8386,1.63512E+12,1421627004,917969,173779.212,705808722.8,0
25/10/21,4082.33,4236,4067.71,4220.37,347438.6534,1.63521E+12,1445430079,939963,173328.5306,721155504.8,0
26/10/21,4220.36,4297,4090.21,4131.52,414498.1599,1.63529E+12,1739912498,1285913,205853.0689,864564656.7,0
27/10/21,4131.52,4307,3909,3922,704604.25,1.63538E+12,2874313313,1872190,342946.2522,1399582259,0
28/10/21,3921.99,4295,3890.17,4286.02,626378.5055,1.63547E+12,2587268364,1711575,331721.6797,1370287598,0
29/10/21,4286.01,4460.47,4265.97,4418.89,559231.0769,1.63555E+12,2440933126,1799386,299827.5777,1309028739,0
30/10/21,4418.89,4434.06,4232.2,4322.68,340223.069,1.63564E+12,1469664812,1035476,164985.5425,712725589.4,0
31/10/21,4322.68,4399.14,4164.35,4287.21,412856.2893,1.63572E+12,1764886608,1303438,207029.193,885572414.3,0
01/11/21,4287.48,4386.58,4146.3,4319.43,417620.7073,1.63581E+12,1794319887,1134036,208433.9365,895858147,0
02/11/21,4319.43,4599.6,4284.43,4589.89,468184.793,1.6359E+12,2083371520,1657233,245450.7112,1092310373,0
03/11/21,4589.68,4665.87,4455,4603.35,448658.3513,1.63598E+12,2051737308,1580640,221693.7903,1014198753,0
04/11/21,4603.35,4606.65,4420.08,4532.32,368218.257,1.63607E+12,1663942874,1019675,180789.4819,817221755.7,0
05/11/21,4532.31,4570.05,4438.8,4474.24,305651.7244,1.63616E+12,1375503505,893068,152155.8565,684734029.8,0
06/11/21,4474.24,4530,4326.17,4518,322154.0973,1.63624E+12,1429791261,868676,162175.6278,720042764.5,0
07/11/21,4518,4637.98,4502.37,4612.59,243596.5952,1.63633E+12,1115635571,834745,124167.1925,568809173.9,0
08/11/21,4612.59,4822.97,4612,4807.98,391102.3181,1.63642E+12,1850800840,1344244,202324.4953,957541306.2,0
09/11/21,4807.98,4838.28,4713.89,4732.33,311267.58,1.6365E+12,1489567266,995668,147968.4759,708147066.6,0
10/11/21,4732.33,4868,4461.93,4628.78,553596.9916,1.63659E+12,2600175501,1492374,270065.1822,1268630240,0
11/11/21,4628.68,4779,4576.47,4719,303688.9765,1.63668E+12,1425610199,909164,157894.3577,741000169.6,0
12/11/21,4719,4809.71,4507.85,4665.46,461580.0415,1.63676E+12,2146130117,1206412,233963.1159,1088185089,0
13/11/21,4665.47,4707.6,4584.08,4644.28,220720.6611,1.63685E+12,1026142452,731125,118424.284,550635027.2,0
14/11/21,4644.27,4696.05,4514.12,4626.5,245309.0674,1.63693E+12,1126786539,623491,122672.4061,563409641.2,0
15/11/21,4626.5,4772.01,4540,4563.78,375421.6601,1.63702E+12,1752738876,1061676,193844.8631,905084671.5,0
16/11/21,4563.77,4563.77,4103,4209.76,735857.063,1.63711E+12,3163788841,1741259,354749.4963,1525045237,0
17/11/21,4209.59,4299.91,4063.48,4287.8,472852.1842,1.63719E+12,1980248928,1146593,230168.3863,964335338.2,0
18/11/21,4288.07,4344.81,3956.44,3996.9,576945.1837,1.63728E+12,2387588165,1319866,271503.5573,1123646213,0
19/11/21,3996.9,4308.97,3973.01,4294.76,420045.0897,1.63737E+12,1740904041,984517,220791.4006,915311333.2,0
20/11/21,4294.75,4435.88,4199.86,4412.17,365584.578,1.63745E+12,1577172914,888090,184875.7626,797947406.8,0
21/11/21,4412.17,4451,4242.41,4258.31,340206.3203,1.63754E+12,1479842946,836925,163875.6246,712849743,0
22/11/21,4259.7,4320,4022.74,4085.97,518501.3338,1.63763E+12,2167112892,1162581,252693.2206,1055865143,0
23/11/21,4086.28,4385.59,4059.62,4339.44,502811.7902,1.63771E+12,2125825553,1098270,257182.2577,1087600937,0
24/11/21,4339.45,4373.94,4167.65,4269.36,448727.0306,1.6378E+12,1913428105,990018,224088.2362,955466127.6,0
25/11/21,4270.1,4550,4248.27,4524.85,445868.2434,1.63788E+12,1962939107,1123629,231824.3193,1020486294,0
26/11/21,4524.48,4551,3913,4041.2,720245.1612,1.63797E+12,2994490664,1654553,348872.8661,1449711434,0
27/11/21,4041.2,4183.66,4028.34,4095.29,275326.5202,1.63806E+12,1133169071,723831,136157.3482,560538419.1,0
28/11/21,4095.29,4298.51,3964,4294.78,346471.3551,1.63814E+12,1421536000,842343,174386.8187,716242629.2,0
29/11/21,4294.77,4458.92,4276.89,4444.53,406881.2284,1.63823E+12,1772611136,947503,197615.3669,861297710.1,0
30/11/21,4444.54,4753,4346.36,4630.26,743024.4662,1.63832E+12,3391424543,1808789,382798.4648,1747000995,0
01/12/21,4630.25,4778.75,4523.99,4582.95,508198.3105,1.6384E+12,2382156067,1367302,246310.7878,1154670707,0
02/12/21,4582.95,4634.83,4433,4511.21,451861.9545,1.63849E+12,2047468327,1062149,226209.1863,1025021244,0
03/12/21,4511.35,4654.88,4032.5,4215.73,677974.8659,1.63858E+12,2972156868,1516700,333149.3796,1461878585,0
04/12/21,4215.01,4238.59,3503.68,4117.25,1111773.145,1.63866E+12,4370074805,2264288,530635.0464,2087295412,0
05/12/21,4117.25,4248.19,4031.39,4196.44,536325.4413,1.63875E+12,2224220852,1088546,267574.1867,1110245050,0
06/12/21,4196.44,4376.15,3921,4347.59,726742.9638,1.63884E+12,2991267299,1447061,359456.3673,1481368763,0
07/12/21,4347.57,4425,4255.92,4306.4,420749.751,1.63892E+12,1830621575,986492,209138.1349,910268147.8,0
08/12/21,4306.4,4450.49,4222.95,4436.91,429403.9351,1.63901E+12,1868281438,991178,218029.7487,949111222.9,0
09/12/21,4436.91,4488,4076.16,4105.64,462173.711,1.63909E+12,1970732613,1038790,220095.1564,939705730.5,0
10/12/21,4105.64,4231.08,3887.37,3897.94,563236.5671,1.63918E+12,2287155262,1098758,275875.2948,1121490842,0
11/12/21,3898.31,4097.08,3828.22,4089.37,427853.4343,1.63927E+12,1711893272,831899,219400.0965,877920201,0
12/12/21,4089.68,4173.63,3986.25,4130,260535.5157,1.63935E+12,1061361793,591319,132750.983,540996287.6,0
13/12/21,4130,4142.75,3671.45,3781.93,533467.2307,1.63944E+12,2068534030,1144882,254674.9584,987547550.4,0
14/12/21,3781.92,3882.74,3685,3858.99,395145.7462,1.63953E+12,1499985095,915721,201941.9271,767055531.3,0
15/12/21,3858.99,4092.22,3643.73,4019.08,542068.0573,1.63961E+12,2102151850,1238234,279106.549,1083422762,0
16/12/21,4019.54,4113.43,3942.11,3958.11,368780.031,1.6397E+12,1489983162,848885,183514.6827,741663724.9,0
17/12/21,3959.11,3994.1,3700,3875.42,463370.9225,1.63979E+12,1789265513,1052871,229084.7318,885680674,0
18/12/21,3875.43,3996.93,3767.01,3959.93,339593.2543,1.63987E+12,1326617546,740899,169241.7877,661219380.1,0
19/12/21,3959.93,4032.43,3884,3924.14,306006.323,1.63996E+12,1208752534,688078,155815.0605,615474823.4,0
20/12/21,3924.14,3983.37,3753,3944.73,366916.4771,1.64004E+12,1416566981,844070,174604.9108,674073059.6,0
21/12/21,3944.72,4063,3913.21,4014.15,340826.3553,1.64013E+12,1364232642,799127,166855.9599,668028914.6,0
22/12/21,4014.41,4074.87,3933.4,3979.51,303191.8076,1.64022E+12,1215914917,675826,145269.3136,582537202.3,0
23/12/21,3979.51,4150,3893.23,4111.41,380207.8166,1.6403E+12,1525274497,911905,194409.2359,780346994.9,0
24/12/21,4111.41,4134.84,4017.17,4046.36,230833.1661,1.64039E+12,943702137.9,593513,108806.8975,444971528,0
25/12/21,4046.35,4137.91,4018.62,4094.83,208126.8805,1.64048E+12,846912042.1,515115,100652.6926,409702072.9,0
26/12/21,4094.36,4105,4000,4063.56,189309.255,1.64056E+12,767315615.3,496076,88120.2395,357288552.8,0
27/12/21,4063.57,4127.46,4031,4037.23,222225.3761,1.64065E+12,905682624.8,557367,105491.2656,430072907.8,0
28/12/21,4037.22,4037.23,3759.36,3792.75,358064.7163,1.64074E+12,1393962042,846780,163464.6181,636073474.3,0
29/12/21,3792.75,3827.78,3604.2,3630.19,302753.6375,1.64082E+12,1136202240,719559,138893.5886,521509292.2,0
30/12/21,3630.18,3769.1,3585,3709.27,249263.7305,1.64091E+12,921537785.4,583361,125440.9911,463883545.3,0
31/12/21,3709.27,3815,3622.29,3676.23,268014.2942,1.641E+12,1001765030,617370,131438.1771,491454123.8,0
01/01/22,3676.22,3776.45,3673.46,3765.54,154143.8968,1.64108E+12,574718328.5,408666,76937.9798,286855413.6,0
02/01/22,3765.54,3857.44,3717.3,3828.27,154791.4263,1.64117E+12,585374957.7,450610,81170.5053,307056603.7,0
03/01/22,3828.11,3853.09,3680,3765.89,236245.8586,1.64125E+12,892944105.6,594541,114525.6299,433084435.8,0
04/01/22,3765.89,3900.73,3713.11,3785.11,288258.5549,1.64134E+12,1098182608,676651,147451.4285,561958201.8,0
05/01/22,3785.1,3848,3415,3540.63,397942.0363,1.64143E+12,1464819255,962670,183641.1134,676663293.7,0
06/01/22,3539.82,3550.43,3300,3406.81,496745.7413,1.64151E+12,1698727637,1006279,250536.4828,856938730.3,0
07/01/22,3406.81,3416.76,3064.42,3199.24,669631.7262,1.6416E+12,2149562773,1307591,329420.1321,1057683053,0
08/01/22,3198.68,3250,3000,3080.95,400692.1061,1.64169E+12,1252795163,814600,192818.0544,602863815.6,0
09/01/22,3080.98,3211.72,3057.35,3151.97,275874.1643,1.64177E+12,864505480.9,591523,140931.0384,441833198.2,0
10/01/22,3151.97,3185,2928.83,3082.68,529818.3866,1.64186E+12,1616550523,935157,259668.2416,792807641.8,0
11/01/22,3082.87,3263.54,3051.8,3239.72,362446.7087,1.64195E+12,1145852584,668961,184190.5779,582792200.3,0
12/01/22,3239.73,3411.43,3206.2,3371.26,370465.8015,1.64203E+12,1226038697,737196,193929.257,641836657.5,0
13/01/22,3371.6,3410,3233.43,3240.61,336234.8799,1.64212E+12,1116293608,666486,160295.7388,532448245.9,0
14/01/22,3240.61,3342.79,3188,3307.42,285326.3505,1.6422E+12,931347172.8,572125,138986.6442,453872875.3,0
15/01/22,3307.42,3371.64,3261,3326.04,203100.3778,1.64229E+12,675484534.7,444485,97533.1176,324387118,0
16/01/22,3326.51,3393.6,3269.62,3346.88,210782.2277,1.64238E+12,701885138.8,495317,105304.5398,350817972.7,0
17/01/22,3346.89,3357.57,3141.1,3209.67,284063.6548,1.64246E+12,922568646.9,646419,138706.976,450497992.5,0
18/01/22,3209.68,3243.87,3082,3159.85,299134.2728,1.64255E+12,943140782.4,579484,147919.8085,466359496.8,0
19/01/22,3159.85,3174.87,3000,3084.02,332996.5703,1.64264E+12,1035249881,647383,166361.989,517513738.8,0
20/01/22,3084.02,3273.37,2987.15,3001.48,357596.7062,1.64272E+12,1124982398,718946,178166.9919,561491222.7,0
21/01/22,3001.48,3034.12,2403,2568.15,1022021.7,1.64281E+12,2828122723,1723216,492708.3219,1364832200,0
22/01/22,2567.47,2626,2300,2412.18,1081357.549,1.6429E+12,2652383042,1994513,527287.4636,1293783667,0
23/01/22,2412.18,2556.78,2370.8,2539.01,580497.7613,1.64298E+12,1431696376,1053655,300885.431,742655338.3,0
24/01/22,2539,2539.75,2159,2439.29,1123134.704,1.64307E+12,2592832133,1848889,556098.7349,1284560489,0
25/01/22,2439.56,2506.55,2348.96,2458.83,510152.954,1.64316E+12,1237051148,946366,261026.4288,633004042.5,0
26/01/22,2459.04,2722,2402.03,2462.99,806441.6229,1.64324E+12,2058599145,1384921,405477.9203,1034936471,0
27/01/22,2463,2521,2316.43,2424.25,599481.7159,1.64333E+12,1448742950,1029204,308517.357,745718418.8,0
28/01/22,2424.02,2558.98,2357.88,2544.99,485149.8065,1.64341E+12,1183543182,884305,243890.0215,595442818.2,0
